,Date,Like Count,Retweet Count,Follower Count,Daily_Avg_Sentiment_Score,Tweet Volume,Polarity
198,2015-01-15,0.0,1.0,327.0,0.46020305810397555,1,positive
199,2015-01-16,0.0,0.0,2717.0,0.0,2,negative
200,2015-01-19,0.0,0.0,18209.0,0.3929923224778955,2,positive
201,2015-01-20,2.0,1.0,5522.0,0.0,2,negative
202,2015-01-21,1.0,1.0,17695.0,-0.735183085617406,1,negative
203,2015-01-24,0.0,0.0,74.0,0.66435,2,positive
204,2015-01-25,1.0,0.0,97.0,0.8157237113402063,1,positive
205,2015-01-27,1.0,2.0,26436.0,0.5859664888788017,2,positive
206,2015-01-28,0.0,0.0,74.0,0.32535000000000003,2,positive
207,2015-01-29,0.0,0.0,17695.0,0.0,1,negative
208,2015-01-30,1.0,0.0,9585.0,-0.3259465414710485,3,negative
209,2015-02-03,2.0,3.0,2833.0,-0.4998460995411225,2,negative
210,2015-02-04,2.0,8.0,109078.0,0.29249240635141827,10,positive
211,2015-02-06,0.0,0.0,17246.0,0.0,2,negative
212,2015-02-09,0.0,0.0,3738.0,0.0,3,negative
213,2015-02-11,0.0,1.0,239.0,0.0,1,negative
214,2015-02-13,0.0,0.0,2308.0,0.5574,1,positive
215,2015-02-19,0.0,1.0,4017.0,0.0,1,negative
216,2015-02-20,0.0,0.0,1246.0,0.0,1,negative
217,2015-02-22,3.0,1.0,29030.0,-0.4338062108163968,6,negative
218,2015-02-28,0.0,0.0,2492.0,0.0,2,negative
219,2015-03-04,73.0,28.0,1068419.0,0.006769492025132465,17,positive
220,2015-03-05,0.0,0.0,3738.0,0.0,3,negative
221,2015-03-07,7.0,3.0,8866.0,0.4700866343334085,2,positive
222,2015-03-09,3.0,2.0,35390.0,0.27118636337948576,2,positive
223,2015-03-20,0.0,0.0,408.0,0.4019,1,positive
224,2015-03-25,0.0,0.0,3738.0,0.3817999999999999,3,positive
225,2015-04-11,0.0,0.0,9.0,0.4404,1,positive
226,2015-04-15,2.0,1.0,2069.0,-0.61328796520058,1,negative
227,2015-04-17,16.0,14.0,61762.0,0.3185840581587384,2,positive
228,2015-04-19,2.0,0.0,17695.0,0.6808769482904775,1,positive
229,2015-04-21,0.0,0.0,2492.0,0.5106,2,positive
230,2015-04-29,0.0,0.0,1204.0,0.22629999999999997,1,positive
231,2015-04-30,0.0,0.0,203.0,0.7783,1,positive
232,2015-05-01,3.0,1.0,348.0,0.0,1,negative
233,2015-05-05,1.0,0.0,1244549.0,0.0,4,negative
234,2015-05-06,0.0,0.0,1244184.0,0.038933276750062695,3,positive
235,2015-05-07,0.0,0.0,2089.0,0.0,1,negative
236,2015-05-15,0.0,0.0,2834.0,0.5106,1,positive
237,2015-05-25,0.0,0.0,621576.0,0.0,1,negative
238,2015-05-27,0.0,0.0,1246.0,0.0,1,negative
239,2015-05-28,0.0,0.0,621576.0,0.0,1,negative
240,2015-05-29,0.0,0.0,621576.0,0.0,1,negative
241,2015-05-31,3.0,11.0,4246.0,0.4032251530852567,1,positive
242,2015-06-03,0.0,0.0,621576.0,0.0,1,negative
243,2015-06-04,0.0,0.0,1189.0,0.0,1,negative
244,2015-06-05,0.0,0.0,1381036.0,0.0,1,negative
245,2015-06-09,3.0,0.0,17768.0,0.42486030504277356,8,positive
246,2015-06-10,0.0,0.0,73.0,0.0,1,negative
247,2015-06-11,0.0,0.0,621576.0,0.0,1,negative
248,2015-06-14,1.0,0.0,2492.0,0.38195321027287316,2,positive
249,2015-06-15,0.0,0.0,621576.0,0.0,1,negative
250,2015-06-19,0.0,0.0,622405.0,0.0,2,negative
251,2015-06-25,3.0,0.0,6250.0,-0.011861472000000001,3,negative
252,2015-06-26,0.0,0.0,2490.0,0.0,1,negative
253,2015-06-28,0.0,0.0,6569.0,0.0,1,negative
254,2015-06-29,0.0,0.0,17695.0,0.3818,1,positive
255,2015-06-30,0.0,0.0,6352.0,0.0,1,negative
256,2015-07-02,1.0,1.0,8741.0,0.38188735842580934,1,positive
257,2015-07-03,0.0,1.0,13771.0,0.06980502505264687,4,positive
258,2015-07-04,2.0,0.0,4076.0,0.0,2,negative
259,2015-07-09,2.0,0.0,3122.0,0.20583177450352338,1,positive
260,2015-07-10,0.0,0.0,1058.0,-0.10560321361058601,4,negative
261,2015-07-12,1.0,0.0,11445.0,0.4588400873743993,3,positive
262,2015-07-13,0.0,0.0,55.0,0.4404,1,positive
263,2015-07-14,0.0,1.0,621576.0,0.0,1,negative
264,2015-07-15,5.0,7.0,621576.0,0.0,1,negative
265,2015-07-18,0.0,0.0,1697.0,0.6065637595757218,2,positive
266,2015-07-19,0.0,0.0,3632.0,0.0,1,negative
267,2015-07-20,1.0,0.0,102.0,-0.44471764705882355,1,negative
268,2015-07-21,1.0,2.0,621576.0,0.31820153577358196,1,positive
269,2015-07-22,4.0,2.0,26436.0,0.0,2,negative
270,2015-07-23,0.0,0.0,7734.0,0.0,1,negative
271,2015-07-25,0.0,0.0,540.0,0.6369,1,positive
272,2015-07-27,0.0,0.0,627.0,0.0,1,negative
273,2015-07-28,0.0,0.0,1139.0,0.0,1,negative
274,2015-07-29,1.0,1.0,5026339.0,-0.09946852512335519,11,negative
275,2015-07-30,2.0,1.0,5797.0,0.0,2,negative
276,2015-08-01,0.0,0.0,153.0,-0.4019,1,negative
277,2015-08-04,0.0,0.0,7.0,0.0,1,negative
278,2015-08-05,2.0,1.0,648012.0,0.0,3,negative
279,2015-08-06,1.0,1.0,621576.0,0.0,1,negative
280,2015-08-08,1.0,2.0,2920.0,0.0,4,negative
281,2015-08-13,19.0,3.0,43723.0,0.0,1,negative
282,2015-08-15,0.0,0.0,55.0,0.4404,1,positive
283,2015-08-16,1.0,0.0,1885.0,0.0,2,negative
284,2015-08-18,0.0,1.0,1243152.0,0.0,2,negative
285,2015-08-25,1.0,2.0,621589.0,-0.5574026902020467,2,negative
286,2015-08-26,0.0,0.0,112.0,0.03277142857142857,2,positive
287,2015-08-27,1.0,0.0,621576.0,0.0,1,negative
288,2015-09-02,0.0,0.0,10284.0,0.0,1,negative
289,2015-09-24,0.0,0.0,614.0,0.49389999999999995,1,positive
290,2015-10-02,7.0,6.0,1166876.0,0.52670586788999,2,positive
291,2015-10-05,0.0,0.0,787.0,0.0,1,negative
292,2015-10-07,0.0,0.0,621576.0,0.0,1,negative
293,2015-10-10,6.0,2.0,21556.0,0.2969110131749861,8,positive
294,2015-10-11,1.0,2.0,221.0,0.0,1,negative
295,2015-10-12,0.0,0.0,154.0,0.0,1,negative
296,2015-10-14,1.0,3.0,70780.0,0.29483064707544504,4,positive
297,2015-10-16,1.0,0.0,767.0,0.5112657105606259,1,positive
298,2015-10-17,1.0,1.0,2686.0,0.0,2,negative
299,2015-10-24,2.0,0.0,110.0,0.50288,1,positive
300,2015-10-30,0.0,0.0,13376.0,0.2201520260167464,6,positive
301,2015-10-31,0.0,0.0,52.0,0.4404,1,positive
302,2015-11-02,0.0,0.0,3063.0,0.0,1,negative
303,2015-11-08,0.0,0.0,152.0,0.0,1,negative
304,2015-11-19,54.0,16.0,321413.0,0.0,1,negative
305,2015-11-24,1.0,0.0,341276.0,2.0241681219892404e-05,3,positive
306,2015-11-28,5.0,3.0,36530.0,0.3912342567752532,4,positive
307,2015-12-02,0.0,0.0,10831.0,0.0,3,negative
308,2015-12-04,0.0,1.0,13385.0,-0.11323324617108703,4,negative
309,2015-12-06,0.0,6.0,809907.0,0.2960021928443636,1,positive
310,2015-12-09,0.0,1.0,75822.0,0.6249082416712827,1,positive
311,2015-12-10,145.0,159.0,14505893.0,0.28327223703497606,1460,positive
312,2015-12-11,4.0,1.0,28827.0,0.29785572206611854,4,positive
313,2015-12-13,0.0,1.0,1876.0,0.0,1,negative
314,2015-12-15,0.0,0.0,624068.0,0.003359041642897889,3,positive
315,2015-12-16,0.0,0.0,2308.0,0.7003,1,positive
316,2015-12-18,0.0,0.0,5993.0,0.4404,1,positive
